"gene","waldStat_BA","pvalue_BA","padj_BA","fcMedian_BA","waldStat_AB","pvalue_AB","padj_AB","fcMedian_AB","max_padj","mean_waldStat","mean_fcMedian","both_positive_fc","both_negative_fc","consistent_direction"
"EGR1",80.8842696979072,1.11022302462516e-16,4.3979552964433e-16,1.22397284893948,84.1875482432295,0,0,1.30891539794302,4.3979552964433e-16,82.5359089705684,1.26644412344125,TRUE,FALSE,TRUE
"LRP10",79.2369388589468,2.22044604925031e-16,8.65249900713301e-16,0.542356793455282,143.090009105812,0,0,0.682757542795744,8.65249900713301e-16,111.163473982379,0.612557168125513,TRUE,FALSE,TRUE
"TPM2",71.7786408048294,2.22044604925031e-16,8.65249900713301e-16,0.573132526015654,94.6894762196113,0,0,0.181654261568938,8.65249900713301e-16,83.2340585122203,0.377393393792296,TRUE,FALSE,TRUE
"POSTN",78.3409941495824,4.44089209850063e-16,1.71189227668008e-15,1.8219341139845,93.2126702275425,0,0,2.02175581202162,1.71189227668008e-15,85.7768321885624,1.92184496300306,TRUE,FALSE,TRUE
"SPON2",74.0701441155479,5.55111512312578e-16,2.12842221565839e-15,2.64068878615972,563.24587671671,0,0,1.20611449451751,2.12842221565839e-15,318.658010416129,1.92340164033861,TRUE,FALSE,TRUE
"TUBB",84.0430763191909,0,0,0.369171301443265,77.5741837758559,5.55111512312578e-16,2.17191170937599e-15,0.35720164704528,2.17191170937599e-15,80.8086300475234,0.363186474244272,TRUE,FALSE,TRUE
"SUB1",76.9549997245612,7.7715611723761e-16,2.93274176873351e-15,0.869605986671431,93.0885898349711,0,0,0.944150439975436,2.93274176873351e-15,85.0217947797661,0.906878213323433,TRUE,FALSE,TRUE
"RGS4",85.5915378615889,0,0,1.30958748416089,76.2263127970747,1.11022302462516e-15,4.25090740979472e-15,1.20661967838176,4.25090740979472e-15,80.9089253293318,1.25810358127132,TRUE,FALSE,TRUE
"TMED9",81.145852961819,1.11022302462516e-16,4.3979552964433e-16,0.739568015158551,76.297508286267,1.11022302462516e-15,4.25090740979472e-15,0.833350365580836,4.25090740979472e-15,78.721680624043,0.786459190369693,TRUE,FALSE,TRUE
"HMMR",85.013727187073,0,0,2.2223260966132,75.2470166064061,1.77635683940025e-15,6.76527392026904e-15,1.72075537369006,6.76527392026904e-15,80.1303718967395,1.97154073515163,TRUE,FALSE,TRUE
"ANXA1",74.717052445937,2.33146835171283e-15,8.70657712592759e-15,0.63292246493614,108.543657129168,0,0,0.684448229577025,8.70657712592759e-15,91.6303547875525,0.658685347256583,TRUE,FALSE,TRUE
"CKAP2",73.1852469618894,4.77395900588817e-15,1.73752721178773e-14,1.04019294400261,78.6315286346723,3.33066907387547e-16,1.31030717411804e-15,1.33809684804033,1.73752721178773e-14,75.9083877982809,1.18914489602147,TRUE,FALSE,TRUE
"RPL22L1",73.2500243802764,4.66293670342566e-15,1.70577837569194e-14,0.94609204545266,73.2077544842258,4.77395900588817e-15,1.79902876221891e-14,0.866865872671554,1.79902876221891e-14,73.2288894322511,0.906478959062107,TRUE,FALSE,TRUE
"CSRP1",83.5005219657992,0,0,0.734305566878582,73.1501544508845,4.88498130835069e-15,1.8312285951723e-14,0.76659479298652,1.8312285951723e-14,78.3253382083419,0.750450179932551,TRUE,FALSE,TRUE
"ANXA2",75.9581530412277,1.22124532708767e-15,4.58446544252283e-15,0.432847198975978,72.6173722114434,6.32827124036339e-15,2.35991781671885e-14,0.457942991465644,2.35991781671885e-14,74.2877626263356,0.445395095220811,TRUE,FALSE,TRUE
"HNRNPA1",77.0397974896712,7.7715611723761e-16,2.93274176873351e-15,0.597155310299132,72.2490236423737,7.54951656745106e-15,2.78631642386338e-14,0.555247405416332,2.78631642386338e-14,74.6444105660225,0.576201357857732,TRUE,FALSE,TRUE
"LGALS1",74.5290318804142,2.55351295663786e-15,9.48636678709505e-15,0.47580618647993,72.2648819589109,7.54951656745106e-15,2.78631642386338e-14,0.457663282040511,2.78631642386338e-14,73.3969569196625,0.46673473426022,TRUE,FALSE,TRUE
"UBE2C",68.6946815837157,8.10462807976364e-15,2.93485774403562e-14,2.72009919797806,136.79652113152,0,0,2.65551746779393,2.93485774403562e-14,102.745601357618,2.68780833288599,TRUE,FALSE,TRUE
"LGALS3BP",101.555209734388,0,0,0.912810086864431,72.0695859768114,8.32667268468867e-15,3.04178451134545e-14,0.660682735270275,3.04178451134545e-14,86.8123978555995,0.786746411067353,TRUE,FALSE,TRUE
"NT5E",73.4361175084797,4.21884749357559e-15,1.55923384169778e-14,0.735846847613816,71.5334432679437,1.0769163338864e-14,3.89430351041749e-14,0.703604927449389,3.89430351041749e-14,72.4847803882117,0.719725887531603,TRUE,FALSE,TRUE
"SRSF2",71.088032272679,1.33226762955019e-14,4.77617945193742e-14,0.891239520470373,78.5891766766041,3.33066907387547e-16,1.31030717411804e-15,0.990772988612409,4.77617945193742e-14,74.8386044746416,0.941006254541391,TRUE,FALSE,TRUE
"RAB3B",70.8960442166049,1.46549439250521e-14,5.22765910162305e-14,0.687025724441626,98.5379295445084,0,0,0.769244711393565,5.22765910162305e-14,84.7169868805566,0.728135217917595,TRUE,FALSE,TRUE
"BUB3",81.8609151112737,1.11022302462516e-16,4.3979552964433e-16,0.864269873794113,70.3387852841013,1.92068583260152e-14,6.87605528071344e-14,0.856259883228607,6.87605528071344e-14,76.0998501976875,0.86026487851136,TRUE,FALSE,TRUE
"CRABP2",82.5410122359511,0,0,0.696509786188343,69.2457959372641,3.27515792264421e-14,1.16667317045436e-13,0.675475840603614,1.16667317045436e-13,75.8934040866076,0.685992813395979,TRUE,FALSE,TRUE
"ENO1",68.522892163031,4.65183447317941e-14,1.64303710210327e-13,0.558027643071742,76.7125913535928,8.88178419700125e-16,3.43749053246103e-15,0.63161921832574,1.64303710210327e-13,72.6177417583119,0.594823430698741,TRUE,FALSE,TRUE
"ELL2",82.0070619420612,1.11022302462516e-16,4.3979552964433e-16,0.892101737549835,67.8288738169485,6.51700915454967e-14,2.28734242875371e-13,0.469596847181029,2.28734242875371e-13,74.9179678795049,0.680849292365432,TRUE,FALSE,TRUE
"F3",73.379081676488,4.44089209850063e-15,1.63288186391023e-14,1.18719098944762,67.4589135223813,7.80486786311485e-14,2.72599287316597e-13,1.16164433574495,2.72599287316597e-13,70.4189975994347,1.17441766259629,TRUE,FALSE,TRUE
"EIF1",91.5758548529876,0,0,0.673661275926887,67.2301170497989,8.71525074330748e-14,3.029184238936e-13,0.535598185148744,3.029184238936e-13,79.4029859513932,0.604629730537816,TRUE,FALSE,TRUE
"GREM1",66.2710015299496,1.38888900380607e-13,4.81078944796596e-13,0.709946844916775,68.0025432296777,5.99520433297585e-14,2.1145646809905e-13,0.666606398607167,4.81078944796596e-13,67.1367723798137,0.688276621761971,TRUE,FALSE,TRUE
"HLA.B",66.2324426912095,1.41553435639707e-13,4.87951025738799e-13,0.513266306770375,70.3691215838524,1.89848137210902e-14,6.83071689663345e-14,0.506971799311128,4.87951025738799e-13,68.3007821375309,0.510119053040751,TRUE,FALSE,TRUE
"SFRP1",66.1529878862236,1.47104550762833e-13,5.04660109554791e-13,1.17254943761526,92.6044285993634,0,0,1.38928402110021,5.04660109554791e-13,79.3787082427935,1.28091672935774,TRUE,FALSE,TRUE
"MT2A",79.6890371834556,2.22044604925031e-16,8.65249900713301e-16,0.314408424372037,66.1362578021618,1.48214773787458e-13,5.12665594356619e-13,0.328312633331495,5.12665594356619e-13,72.9126474928087,0.321360528851766,TRUE,FALSE,TRUE
"SLIT2",65.4679254361622,2.05058192648266e-13,6.97563649812978e-13,0.887229227799804,71.7671296588279,9.65894031423886e-15,3.51055901776397e-14,0.92009974401687,6.97563649812978e-13,68.617527547495,0.903664485908337,TRUE,FALSE,TRUE
"APLP2",65.1768669782311,2.36144437337771e-13,7.98658309298027e-13,0.342996631328507,74.2329004798094,2.88657986402541e-15,1.09354030827629e-14,0.571411909119996,7.98658309298027e-13,69.7048837290203,0.457204270224251,TRUE,FALSE,TRUE
"TGFBI",64.6282964465935,3.08197911635943e-13,1.03260702169613e-12,0.596874845865792,86.5377054153146,0,0,0.72752646329624,1.03260702169613e-12,75.583000930954,0.662200654581016,TRUE,FALSE,TRUE
"DEK",105.85674651849,0,0,0.919323027862766,63.0739212275885,6.54698517621455e-13,2.2007706038355e-12,0.843580315683837,2.2007706038355e-12,84.4653338730393,0.881451671773301,TRUE,FALSE,TRUE
"PDLIM7",62.1039424163727,1.04749542373384e-12,3.46107934938783e-12,0.33422673334217,79.5089461702995,2.22044604925031e-16,8.88178419700125e-16,0.467995568387031,3.46107934938783e-12,70.8064442933361,0.4011111508646,TRUE,FALSE,TRUE
"CXCL6",78.4313570027049,3.33066907387547e-16,1.29085931133444e-15,1.60854326376216,61.3578070419109,1.50346401994739e-12,5.0302814873006e-12,1.43537325599101,5.0302814873006e-12,69.8945820223079,1.52195825987658,TRUE,FALSE,TRUE
"ZFP36",101.844557371972,0,0,1.09068192439194,60.1062939945051,2.75546252481718e-12,9.05005122829861e-12,0.825071524138413,9.05005122829861e-12,80.9754256832384,0.957876724265175,TRUE,FALSE,TRUE
"DCBLD2",59.7742704700825,3.23563398296756e-12,1.05933770127294e-11,0.637967865618067,68.9837289809981,3.71924713249427e-14,1.31830739943856e-13,0.691115849923613,1.05933770127294e-11,64.3789997255403,0.66454185777084,TRUE,FALSE,TRUE
"AXL",59.3484017517717,3.97581967348515e-12,1.29575577540402e-11,0.523391994336257,61.1659640449264,1.64979141459298e-12,5.49418908301663e-12,0.499253539174327,1.29575577540402e-11,60.257182898349,0.511322766755292,TRUE,FALSE,TRUE
"KPNA2",58.3649142984552,6.39699404558769e-12,2.06605618499386e-11,0.790592113722623,58.0847794010392,7.32458538266201e-12,2.35175028429865e-11,0.701524358550492,2.35175028429865e-11,58.2248468497472,0.746058236136558,TRUE,FALSE,TRUE
"CRIM1",58.0325912599956,7.51176898461381e-12,2.40443676873576e-11,0.80467675802995,78.659009585901,3.33066907387547e-16,1.31030717411804e-15,0.863053113253698,2.40443676873576e-11,68.3458004229483,0.833864935641824,TRUE,FALSE,TRUE
"VEGFA",88.8780648634523,0,0,0.744586564041687,56.6304685645588,1.47891698887292e-11,4.7062425068134e-11,0.651974400929228,4.7062425068134e-11,72.7542667140056,0.698280482485458,TRUE,FALSE,TRUE
"LIMS1",56.106063791462,1.90508719910554e-11,6.01738996369458e-11,0.675884482211262,111.891580039213,0,0,0.686397200941749,6.01738996369458e-11,83.9988219153375,0.681140841576506,TRUE,FALSE,TRUE
"TGM2",57.7479492637349,8.61954951858479e-12,2.74676311325569e-11,1.18675674011893,55.340476762506,2.75676148575599e-11,8.65719835000564e-11,1.03998464466466,8.65719835000564e-11,56.5442130131205,1.11337069239179,TRUE,FALSE,TRUE
"TIMP3",59.8348908464874,3.14215320429412e-12,1.03345130618297e-11,1.04377432063814,55.2413277534916,2.89186452562262e-11,9.00250000150347e-11,1.01958265202696,9.00250000150347e-11,57.5381092999895,1.03167848633255,TRUE,FALSE,TRUE
"FN1",54.4279171357557,4.28146407216445e-11,1.34052827062966e-10,0.492152999099628,58.1936714989777,6.94910795573378e-12,2.24124382716459e-11,0.474300968398559,1.34052827062966e-10,56.3107943173667,0.483226983749093,TRUE,FALSE,TRUE
"CCND1",63.9720713018173,4.2366110619696e-13,1.41286052624754e-12,0.487899146000817,47.4170063646552,5.0527471096018e-11,1.56613287033545e-10,0.533234129247356,1.56613287033545e-10,55.6945388332363,0.510566637624086,TRUE,FALSE,TRUE
"HNRNPA3",84.9213111973942,0,0,0.805244005303112,53.3023413928143,7.36642968846013e-11,2.2734326107489e-10,0.692615719900708,2.2734326107489e-10,69.1118262951043,0.74892986260191,TRUE,FALSE,TRUE
"PPDPF",57.2215299553625,1.11161080340594e-11,3.52665905328344e-11,0.52784528551582,52.7962036456315,9.40092448331598e-11,2.88886778113916e-10,0.554028354985344,2.88886778113916e-10,55.008866800497,0.540936820250582,TRUE,FALSE,TRUE
"CXCL1",67.4413542245265,7.87148124459236e-14,2.75309856213304e-13,1.40791724533769,52.0962573433382,1.31697874827807e-10,4.02972984515855e-10,1.26069990044591,4.02972984515855e-10,59.7688057839323,1.3343085728918,TRUE,FALSE,TRUE
"NQO1",51.4730946454453,1.77772574438961e-10,5.44713401165535e-10,0.538490113922637,64.8412735486459,2.77888823063677e-13,9.52001901021974e-13,0.481938809824056,5.44713401165535e-10,58.1571840970456,0.510214461873347,TRUE,FALSE,TRUE
"PRRX1",50.1102413678635,3.42446293544185e-10,1.04039827318297e-09,0.404272081550601,63.9145377112998,4.35651514862911e-13,1.4783245717623e-12,0.54700985497262,1.04039827318297e-09,57.0123895395816,0.47564096826161,TRUE,FALSE,TRUE
"CTSC",68.9539624646377,3.77475828372553e-14,1.3398523215006e-13,0.98879084271464,49.7718681116104,4.02939681620751e-10,1.21731988202725e-09,0.831944259474321,1.21731988202725e-09,59.362915288124,0.91036755109448,TRUE,FALSE,TRUE
"FABP5",48.8706690081004,6.21307338910526e-10,1.8717536218439e-09,0.793138633664324,50.2706916595965,3.17019743789615e-10,9.61805663361713e-10,0.583178511095665,1.8717536218439e-09,49.5706803338485,0.688158572379994,TRUE,FALSE,TRUE
"CSDE1",46.95162680338,1.56070534274022e-09,4.64326029354663e-09,0.570634940751581,47.8619292994663,1.00844721462323e-09,3.00853419029264e-09,0.549919446711798,4.64326029354663e-09,47.4067780514232,0.56027719373169,TRUE,FALSE,TRUE
"UACA",58.1824103784495,6.9869665608735e-12,2.24648207360821e-11,0.57273828199521,46.8925441039321,1.60555824191277e-09,4.7503293438411e-09,0.662987583356925,4.7503293438411e-09,52.5374772411908,0.617862932676068,TRUE,FALSE,TRUE
"BTG1",71.6734614636556,1.01030295240889e-14,3.64013676822701e-14,0.744526404381649,46.4732634410311,1.96304983379747e-09,5.73691298366934e-09,0.703803657951281,5.73691298366934e-09,59.0733624523433,0.724165031166465,TRUE,FALSE,TRUE
"PENK",46.2987586071523,2.13431383677687e-09,6.29754329616879e-09,1.37441212975121,47.2760535510678,1.33579969308073e-09,3.96859991803238e-09,1.34869736944251,6.29754329616879e-09,46.78740607911,1.36155474959686,TRUE,FALSE,TRUE
"CSF1",46.1035232596643,2.34365682416637e-09,6.8868932087184e-09,0.96957551928829,60.7478211190804,2.01993977100301e-12,6.66487039648919e-12,0.994352046142942,6.8868932087184e-09,53.4256721893723,0.981963782715616,TRUE,FALSE,TRUE
"ACTN4",67.5049907114164,7.62723217917483e-14,2.68074778062174e-13,0.520347937442704,46.0261693474378,2.43216069506502e-09,7.07897177913234e-09,0.496060128911796,7.07897177913234e-09,56.7655800294271,0.50820403317725,TRUE,FALSE,TRUE
"SEC22B",45.8382020454512,2.66137301085934e-09,7.78858958688222e-09,0.638133520686987,45.2320797132122,3.55783469352389e-09,1.02718130667867e-08,0.519682673126827,1.02718130667867e-08,45.5351408793317,0.578908096906907,TRUE,FALSE,TRUE
"DAB2",45.0701765502211,3.84460163704858e-09,1.12056072104221e-08,0.390041976417124,50.702942916058,2.57513899093453e-10,7.84595539365586e-10,0.504629050315303,1.12056072104221e-08,47.8865597331396,0.447335513366214,TRUE,FALSE,TRUE
"INSIG1",45.005706129365,3.96511390388099e-09,1.15100674861647e-08,0.917474310530253,45.1276207125642,3.74030650895918e-09,1.07552588771678e-08,0.814787890656641,1.15100674861647e-08,45.0666634209646,0.866131100593447,TRUE,FALSE,TRUE
"ANGPT1",62.2953039454334,9.54791801177635e-13,3.1693783400202e-12,1.47960410061723,44.1586541286612,5.94693561062343e-09,1.70320235888255e-08,1.06328471825347,1.70320235888255e-08,53.2269790370473,1.27144440943535,TRUE,FALSE,TRUE
"UBB",44.0983336588295,6.12101924701847e-09,1.7555083200449e-08,0.646474145102521,84.4027548689904,0,0,0.515019041934335,1.7555083200449e-08,64.25054426391,0.580746593518428,TRUE,FALSE,TRUE
"AKAP12",43.4219068174598,8.45839775998058e-09,2.41620366291079e-08,0.671560598824468,76.908398116483,7.7715611723761e-16,3.02415097794635e-15,0.686235465442024,2.41620366291079e-08,60.1651524669714,0.678898032133246,TRUE,FALSE,TRUE
"NUCKS1",43.2186089809608,9.32149357701917e-09,2.64170391095761e-08,0.437060459261203,64.945367097075,7.88258347483861e-15,2.89432295794074e-14,0.407965816722829,2.64170391095761e-08,54.0819880390179,0.422513137992016,TRUE,FALSE,TRUE
"ANKRD12",77.1744086863703,6.66133814775094e-16,2.5405209850731e-15,0.787097068187106,42.6652846000312,1.21420292709118e-08,3.46362269241946e-08,0.625647586474839,3.46362269241946e-08,59.9198466432007,0.706372327330972,TRUE,FALSE,TRUE
"ITM2B",41.1541537883702,2.49736292756708e-08,6.99456726197499e-08,0.621715585264474,46.8493675320992,1.6391475954336e-09,4.82975176267678e-09,0.428698416733892,6.99456726197499e-08,44.0017606602347,0.525207000999182,TRUE,FALSE,TRUE
"TAGLN2",51.4597327548153,1.78919545845702e-10,5.45894954771779e-10,0.59200618338101,41.1047045522484,2.55694563300324e-08,7.20776800484377e-08,0.543168186208088,7.20776800484377e-08,46.2822186535318,0.567587184794549,TRUE,FALSE,TRUE
"SFPQ",48.6071712958274,1.58143387274379e-10,4.8664724753532e-10,0.550451341827935,34.9097156059822,2.62694859198831e-08,7.3760595759358e-08,0.586774725083114,7.3760595759358e-08,41.7584434509048,0.568613033455525,TRUE,FALSE,TRUE
"GPX3",40.7404217668068,3.04185582278294e-08,8.48642266511815e-08,0.387713865992477,60.7939981309267,1.97530880541308e-12,6.54778289201743e-12,1.46169777982145,8.48642266511815e-08,50.7672099488667,0.924705822906962,TRUE,FALSE,TRUE
"MAP1LC3B",51.7856999139513,1.52937884578819e-10,4.72657169150918e-10,0.649760813029948,40.3719671414449,3.62566233702566e-08,1.01405243488686e-07,0.629900064876765,1.01405243488686e-07,46.0788335276981,0.639830438953356,TRUE,FALSE,TRUE
"FGF7",39.3024708526359,6.03285559286348e-08,1.6700994054375e-07,0.560034828791612,59.481979163511,3.72712971596911e-12,1.21301130756086e-11,0.559412835319163,1.6700994054375e-07,49.3922250080735,0.559723832055387,TRUE,FALSE,TRUE
"NORAD",38.479674731979,8.92178632083684e-08,2.43228927453993e-07,0.664514587573866,64.0807960332389,4.01900734914307e-13,1.37029012475545e-12,0.690387082690595,2.43228927453993e-07,51.280235382609,0.677450835132231,TRUE,FALSE,TRUE
"TUBA1B",38.2506524175636,9.94762239248104e-08,2.70168380886701e-07,0.524747382746184,57.9116255243579,7.96396282254364e-12,2.54562383077734e-11,0.555267776087648,2.70168380886701e-07,48.0811389709607,0.540007579416916,TRUE,FALSE,TRUE
"DSTN",52.8201225136154,9.29322174769709e-11,2.88451947753195e-10,0.457398192728439,38.2226569793588,1.00808291603194e-07,2.80851115906174e-07,0.37936339994882,2.80851115906174e-07,45.5213897464871,0.41838079633863,TRUE,FALSE,TRUE
"RAB1A",42.0188174319631,1.65324836043368e-08,4.66684674972814e-08,0.593885975346853,38.0712075347153,1.08329006098806e-07,2.9947323693724e-07,0.524427944199851,2.9947323693724e-07,40.0450124833392,0.559156959773352,TRUE,FALSE,TRUE
"CTGF",40.4865182046165,3.43309184414053e-08,9.54080175290218e-08,1.21315436656682,38.0785835971277,1.07950088312769e-07,2.9947323693724e-07,1.03236963787556,2.9947323693724e-07,39.2825509008721,1.12276200222119,TRUE,FALSE,TRUE
"CLU",113.172295147375,0,0,0.421958333299382,37.5576046590569,1.38251471271111e-07,3.80723282423522e-07,0.53185486935785,3.80723282423522e-07,75.3649499032158,0.476906601328616,TRUE,FALSE,TRUE
"PTX3",37.5013225386013,1.41994956681657e-07,3.82745804288526e-07,0.830517330987679,48.6324948328736,6.96606106131981e-10,2.08690364849581e-09,1.0796984481895,3.82745804288526e-07,43.0669086857375,0.955107889588589,TRUE,FALSE,TRUE
"GADD45A",58.7171770172803,5.39523981046841e-12,1.75040133217459e-11,0.999722312837756,37.2572030780803,1.59437510638405e-07,4.35714723729381e-07,0.792150779964108,4.35714723729381e-07,47.9871900476803,0.895936546400932,TRUE,FALSE,TRUE
"CYR61",49.8691046723247,3.84538845210614e-10,1.16335169627008e-09,0.456713424056991,37.0520071253381,1.75740656804813e-07,4.78442244381163e-07,0.392634905981941,4.78442244381163e-07,43.4605558988314,0.424674165019466,TRUE,FALSE,TRUE
"GNAI2",55.7741069614784,2.23620011396974e-11,7.03226088472064e-11,0.633383502117651,36.7004221550048,2.07630090898192e-07,5.63117973799642e-07,0.531403079468287,5.63117973799642e-07,46.2372645582416,0.582393290792969,TRUE,FALSE,TRUE
"MDM2",36.0908965739003,2.77174061036334e-07,7.36051117640931e-07,0.726077600154412,60.0535095749791,2.82673884299811e-12,9.24175804377465e-12,0.945650220007692,7.36051117640931e-07,48.0722030744397,0.835863910081052,TRUE,FALSE,TRUE
"HSPB6",35.9722107400839,2.93203785917129e-07,7.75745809972625e-07,0.309236644707753,66.901910013598,4.51527704115051e-13,1.52497092521876e-12,0.443726098863075,7.75745809972625e-07,51.437060376841,0.376481371785414,TRUE,FALSE,TRUE
"ISLR",38.6506836562693,8.225239289672e-08,2.25095288957818e-07,0.421712485441951,35.8815853465471,3.06063042576632e-07,8.23838866484468e-07,0.380731061396028,8.23838866484468e-07,37.2661345014082,0.401221773418989,TRUE,FALSE,TRUE
"SMS",35.1902393096858,4.24556605982396e-07,1.11097476820941e-06,0.304989593158805,56.0095721077464,1.99593674921061e-11,6.29555379927224e-11,0.176849057337136,1.11097476820941e-06,45.5999057087161,0.24091932524797,TRUE,FALSE,TRUE
"TIMP2",35.88614349512,3.05403040079533e-07,8.05051396092003e-07,0.564904923124649,34.8761095990096,4.92565655263455e-07,1.3159589894352e-06,0.601066582468145,1.3159589894352e-06,35.3811265470648,0.582985752796397,TRUE,FALSE,TRUE
"HEG1",47.1613931979322,1.41132738828986e-09,4.21634057251596e-09,0.825363366633341,34.0404984539835,7.31072542836664e-07,1.93154221649834e-06,0.805352958727969,1.93154221649834e-06,40.6009458259579,0.815358162680655,TRUE,FALSE,TRUE
"ARHGAP29",46.7222548881766,1.74216241433101e-09,5.16169607882368e-09,0.398190281907731,33.8865217955793,7.86206551528501e-07,2.06957312828826e-06,0.56057058065422,2.06957312828826e-06,40.3043883418779,0.479380431280976,TRUE,FALSE,TRUE
"ECM1",33.0462184039968,1.16873491151637e-06,2.99279618413298e-06,0.460098588346562,56.1732241719148,1.84430248850731e-11,5.84301142376652e-11,0.478356989288899,2.99279618413298e-06,44.6097212879558,0.46922778881773,TRUE,FALSE,TRUE
"SERP1",32.713958434916,1.36687351548481e-06,3.47534861915819e-06,0.498907749581625,35.8892586739869,3.04952790353141e-07,8.23838866484468e-07,0.651051113453775,3.47534861915819e-06,34.3016085544515,0.5749794315177,TRUE,FALSE,TRUE
"QSOX1",65.4656040044731,2.05280237253191e-13,6.97563649812978e-13,0.615206465767759,32.4419350388695,1.55374900234762e-06,4.04539740247597e-06,0.488560036918857,4.04539740247597e-06,48.9537695216713,0.551883251343308,TRUE,FALSE,TRUE
"TNFRSF11B",31.9493960835795,1.959200341628e-06,4.96376906341793e-06,0.990822900303941,48.9986195338891,5.84269743697519e-10,1.75771906087153e-09,1.00762993034939,4.96376906341793e-06,40.4740078087343,0.999226415326664,TRUE,FALSE,TRUE
"TRNP1",34.4097398522115,6.14055335801389e-07,1.58945009303103e-06,0.716139210362487,31.8993460608852,2.00588642629285e-06,5.16623986052402e-06,0.64455150534099,5.16623986052402e-06,33.1545429565483,0.680345357851738,TRUE,FALSE,TRUE
"TAGLN",64.6904235498987,2.98983060531555e-13,1.00643593615552e-12,1.09282390031659,31.7776152253184,2.1241125176541e-06,5.43165915228691e-06,0.792481167583444,5.43165915228691e-06,48.2340193876086,0.942652533950016,TRUE,FALSE,TRUE
"MT.ND5",26.0704266112278,2.18212080960178e-06,5.50908669184676e-06,0.3003027713581,26.6607878468988,1.62436445472203e-06,4.21393097674265e-06,0.27832426498779,5.50908669184676e-06,26.3656072290633,0.289313518172945,TRUE,FALSE,TRUE
"PTHLH",37.3086392966732,1.55592954631523e-07,4.16269210711947e-07,1.10269967135816,31.674177746723,2.23000941790286e-06,5.68215922853539e-06,1.33483649883418,5.68215922853539e-06,34.4914085216981,1.21876808509617,TRUE,FALSE,TRUE
"RHOB",34.1172615145002,7.05043010307271e-07,1.81188472541331e-06,0.568223673796861,31.4776656049203,2.44589006892504e-06,6.16639890616313e-06,0.632810237423439,6.16639890616313e-06,32.7974635597103,0.60051695561015,TRUE,FALSE,TRUE
"SERPINE1",31.3213043282741,2.63243210940622e-06,6.59948888966525e-06,0.424375365998079,31.5899444849479,2.3201176273524e-06,5.8907951105827e-06,0.515078917831521,6.59948888966525e-06,31.455624406611,0.4697271419148,TRUE,FALSE,TRUE
"BRI3",31.1128339484629,2.90335609787196e-06,7.22814695199373e-06,0.514966366322034,42.5265414360211,1.29738187970574e-08,3.68621200741789e-08,0.531825823608841,7.22814695199373e-06,36.819687692242,0.523396094965437,TRUE,FALSE,TRUE
"IGFBP3",34.297041425759,6.47639476492046e-07,1.67035073613236e-06,0.660028807149033,30.6920695421686,3.53764458127515e-06,8.85648083983568e-06,0.662783667112577,8.85648083983568e-06,32.4945554839638,0.661406237130805,TRUE,FALSE,TRUE
"ELN",30.5256419732476,3.82504852247667e-06,9.45710272626129e-06,1.2215651959675,59.0128560176821,4.67637040202362e-12,1.51505937006738e-11,1.77314456030873,9.45710272626129e-06,44.7692489954649,1.49735487813812,TRUE,FALSE,TRUE
"PSG5",30.2515595783137,4.3498875288428e-06,1.06810594458229e-05,1.2715488786246,32.256672770326,1.69538247341006e-06,4.3822882706195e-06,1.29181213929766,1.06810594458229e-05,31.2541161743199,1.28168050896113,TRUE,FALSE,TRUE
"GSTO1",30.1817183420714,4.49471716734706e-06,1.09990177781155e-05,0.534574715000344,45.364940821101,3.33852989697903e-09,9.67768180662746e-09,0.578463951552731,1.09990177781155e-05,37.7733295815862,0.556519333276537,TRUE,FALSE,TRUE
"RAD21",37.4734397794539,1.43886788817049e-07,3.86392612666009e-07,0.32713341335085,30.0892938729909,4.69378311296342e-06,1.17099258149192e-05,0.252294975195062,1.17099258149192e-05,33.7813668262224,0.289714194272956,TRUE,FALSE,TRUE
"SERPINH1",29.6363996613461,5.80356214774369e-06,1.40579529051764e-05,0.55361779026548,48.6084854786632,2.784850128279e-11,8.70721699496841e-11,0.441281436201358,1.40579529051764e-05,39.1224425700047,0.497449613233419,TRUE,FALSE,TRUE
"MYL12A",29.3779402116983,6.55021829476521e-06,1.57600889843847e-05,0.527883565942771,34.4906990634347,5.91006214523127e-07,1.57308717322884e-06,0.500497432978757,1.57600889843847e-05,31.9343196375665,0.514190499460764,TRUE,FALSE,TRUE
"OXTR",29.1465460524875,7.2994113586855e-06,1.73300594178063e-05,1.2647021104637,34.3957144821268,6.18138442320948e-07,1.63921157296963e-06,1.58639240962696,1.73300594178063e-05,31.7711302673072,1.42554726004533,TRUE,FALSE,TRUE
"EREG",28.2841710672889,1.09233534182351e-05,2.57633039502454e-05,1.18173947669802,35.0712512693862,4.49140067138032e-07,1.20443553584581e-06,1.44312705606129,2.57633039502454e-05,31.6777111683376,1.31243326637965,TRUE,FALSE,TRUE
"SRGN",43.3977100826608,8.55679138656029e-09,2.43461088260465e-08,0.696588325569505,28.3348109144806,1.06680559215366e-05,2.63237386768504e-05,0.682738036618808,2.63237386768504e-05,35.8662604985707,0.689663181094156,TRUE,FALSE,TRUE
"COL12A1",29.696470045485,5.64253636381462e-06,1.37142324503562e-05,0.864662180682308,28.3213407575396,1.07353794603915e-05,2.63237386768504e-05,0.817620283100073,2.63237386768504e-05,29.0089054015123,0.84114123189119,TRUE,FALSE,TRUE
